Gross weight of truck,Leg Distance,Load of leg (lbs),Leg Unloading Hrs
10879.04863,58.32955157,3833.337838,0.670363636
10879.04863,125.0483964,3424.030417,0.652171717
8242.589846,50.51906039,3944.649,0.675313131
8242.589846,44.59907412,3212.372953,0.642767677
12837.38167,39.13936995,1820.951117,0.580929293
12837.38167,30.61774676,1910.828547,0.584919192
12837.38167,15.3760378,9468.543218,0.920818182
13032.99098,39.13936995,1820.951117,0.580929293
13032.99098,110.2580216,11079.80542,0.992434343
6054.023914,112.3549702,673.5397963,0.529929293
20605.08048,106.910397,19705.08048,1.375777778
20605.08048,105.7049834,900,0.54
10454.72766,120.117799,2494.699056,0.610868687
10454.72766,37.65238517,3396.123255,0.650929293
10454.72766,9.564973917,4563.905352,0.702838384
7320.373333,454.8070874,3624.36,0.661080808
7320.373333,175.0834733,3696.013333,0.664262626
12125.78411,334.5968774,4822.033692,0.71430303
12125.78411,277.7220213,3424.030417,0.652171717
12125.78411,228.004559,3879.72,0.672424242
9177.813298,50.54561361,2590.718686,0.615141414
9177.813298,24.07475669,10208.781,0.953717172
9177.813298,50.66371552,2020.619389,0.58979798
8758.711367,58.32955157,7666.675676,0.840737374
8758.711367,18.94824458,3083.996341,0.637060606
8758.711367,146.566862,1466.1656,0.565161616
12429.2963,39.13936995,5462.85335,0.742787879
12429.2963,17.02595937,1911.023745,0.584929293
12429.2963,27.18124144,3083.996341,0.637060606
9872.862153,62.17935085,1833.180714,0.581464646
9872.862153,202.0306337,5211.080733,0.73159596
13874.64911,58.32955157,7666.675676,0.840737374
13874.64911,27.07340699,1606.186477,0.571383838
13874.64911,17.78229603,2059.681634,0.591535354
8389.695814,36.03552774,1881.779234,0.583626263
8389.695814,84.5094056,2152.193647,0.595646465
8389.695814,16.98610207,4431.922167,0.696969697
8241.644694,71.69027419,2851.596875,0.626737374
8241.644694,45.46018539,5543.025305,0.746353535
8925.130167,83.99382004,1805.58,0.580242424
8925.130167,52.65223444,3729.482283,0.665747475
21330.99507,65.16829462,1606.186477,0.571383838
21330.99507,68.22059915,16119.91433,1.216434343
8657.620645,375.0250777,3883.810323,0.672606061
8657.620645,130.6822,890,0.539555556
7013.171689,7.299967701,1166.188889,0.551828283
7013.171689,57.98370416,2634.239222,0.617070707
7013.171689,56.14551476,2081.802279,0.592515152
13243.27052,29.92989826,4414.423506,0.696191919
13243.27052,78.38910748,1143.745105,0.550828283
9286.857518,34.29938559,2733.337768,0.621474747
9286.857518,8.623368602,2139.096243,0.595070707
9286.857518,164.8207409,3714.769667,0.665090909
6151.684385,29.92989826,4414.423506,0.696191919
6151.684385,118.635584,2926.137,0.630050505
7435.547272,57.7973166,2464.376476,0.609525253
7435.547272,104.847158,5009.9348,0.722656566
10570.31102,29.92989826,4414.423506,0.696191919
10570.31102,13.07242288,1432.559294,0.563666667
10570.31102,105.7748085,2926.137,0.630050505
6482.726527,107.1127265,1932.18623,0.585868687
6482.726527,124.3940904,2506.794319,0.61140404
5632.426822,125.2755765,941.823963,0.541858586
5632.426822,50.90000339,975.8331923,0.543363636
5632.426822,148.2559592,2618.354066,0.616363636
9146.714105,41.10226145,1481.9674,0.565858586
9146.714105,99.51332798,1847.675102,0.582111111
9146.714105,220.5047589,8258.3208,0.867030303
5123.869633,39.13936995,1820.951117,0.580929293
5123.869633,28.35997868,4820.529394,0.714242424
6147.8924,49.20795866,2356.149219,0.604717172
6147.8924,24.62943242,2487.067726,0.610535354
6147.8924,11.50617167,1304.675455,0.557979798
4831.596707,51.47765526,1734.697564,0.577090909
4831.596707,16.28938008,1916.668919,0.585181818
4831.596707,33.76931511,2162.047333,0.596090909
5454.10524,31.90741936,2505.233594,0.611343434
5454.10524,84.66766175,1076.096824,0.547818182
5454.10524,16.98610207,2215.961083,0.598484848
8688.088427,39.13936995,1820.951117,0.580929293
8688.088427,80.97078557,3416.382909,0.651838384
8688.088427,133.9853374,3424.030417,0.652171717
11682.35122,61.37697647,1180.230223,0.552454545
11682.35122,121.882711,3424.030417,0.652171717
12202.01351,166.9894849,1239.624143,0.555090909
12202.01351,24.44290904,3363.992775,0.649505051
12202.01351,99.1767842,7598.396588,0.83769697
21265.78831,11.09502389,8342.505243,0.870777778
21265.78831,25.96358144,12923.28306,1.074363636
19146.57443,17.42040622,13311.54843,1.091616162
19146.57443,27.49184686,3221.732676,0.643181818
19146.57443,63.20049413,3001.558691,0.633393939
21097.19723,74.55340083,11071.776,0.992070707
21097.19723,34.0056099,6254.48137,0.777969697
21097.19723,10.73651186,1919.4328,0.58530303
20651.1433,86.45107723,10617.705,0.971888889
20651.1433,31.21519337,6842.165923,0.804090909
20651.1433,24.16248371,3503.020448,0.655686869
21292.85562,15.07515737,12923.28306,1.074363636
21292.85562,67.6206452,2901.193646,0.628939394
21292.85562,138.6972888,4503.129556,0.700131313
19765.44899,15.07515737,12923.28306,1.074363636
19765.44899,114.5618026,2853.0252,0.62679798
20636.65156,64.83989263,17133.63112,1.261484848
20636.65156,123.9118242,2907.266783,0.62920202
19027.58558,14.84490722,5048.542795,0.724373737
19027.58558,10.45406288,12923.28306,1.074363636
19027.58558,171.6698923,1710.639353,0.576020202
19930.71798,57.53184656,8322.798946,0.86989899
19930.71798,49.45982137,6842.165923,0.804090909
19930.71798,10.16076098,5615.77668,0.749585859
17753.9012,40.74409863,6254.48137,0.777969697
17753.9012,79.34751846,6842.165923,0.804090909
17753.9012,243.8729932,8010.541629,0.856020202
19185.64218,30.28448674,8060.459932,0.858242424
19185.64218,231.4934107,1139.141273,0.550626263
19185.64218,10.56472903,11829.48743,1.025747475
11767.67278,95.388053,3646.720868,0.662070707
11767.67278,34.49780105,1773.747239,0.578828283
11767.67278,31.98462201,6200.164176,0.775555556
17578.8486,111.8302023,3635.83062,0.661585859
17578.8486,16.51486713,2066.721392,0.591848485
17578.8486,19.59491494,2820.283109,0.625343434
19204.62138,98.16917935,143.012,0.506353535
19204.62138,62.59460592,9207.855,0.909232323
19204.62138,15.4831828,3375.505184,0.650020202
19920.07036,10.6513561,1471.614182,0.56540404
19920.07036,56.23285134,1433.258667,0.56369697
19920.07036,81.3537803,12248.292,1.044363636
11701.93947,21.33548867,7674.250476,0.841070707
11701.93947,104.4754347,4319.289632,0.691959596
11701.93947,13.29565856,8200.288694,0.864454545
14868.10208,84.24174869,6064.857714,0.769545455
14868.10208,12.8316387,7807.880563,0.847010101
14868.10208,23.26037341,3567.070345,0.658535354
11698.64945,29.93494557,13214.019,1.087282828
11698.64945,40.16369077,3331.178,0.648050505
11698.64945,25.9986014,3992.3484,0.677434343
6448.947868,65.20228639,3067.873118,0.636343434
6448.947868,30.78069344,2659.215,0.618181818
6448.947868,47.87353374,4309.28,0.691515152
7955.120252,28.64955129,762.2443,0.533868687
7955.120252,29.68354675,13325.30683,1.092232323
13733.07402,95.388053,3646.720868,0.662070707
13733.07402,48.562336,2343.881516,0.604171717
13733.07402,37.05677927,1149.713833,0.551090909
7215.520929,107.4992785,1727.903538,0.576787879
7215.520929,29.94064337,2906.240929,0.629161616
15070.06434,117.1432333,2067.771813,0.59189899
15070.06434,57.89276148,3453.451487,0.653484848
15070.06434,48.81235662,3475.792442,0.654474747
19218.1205,92.06710157,8822.552842,0.892111111
19218.1205,16.17945108,9368.583,0.916373737
19218.1205,52.19592514,2441.044633,0.608484848
15785.65636,82.71214325,7945.77876,0.853141414
15785.65636,53.50665784,2568.6336,0.614151515
15785.65636,52.07272464,3892.925958,0.673010101
14163.46547,150.804958,3976.028729,0.676707071
14163.46547,73.2470355,3233.099412,0.643686869
14163.46547,43.88173836,7304.783474,0.824656566
7031.584638,71.36444456,9136.996066,0.906080808
7031.584638,79.86612574,5925.64281,0.763353535
7031.584638,131.5041153,1504.492273,0.566858586
19890.89864,36.16476221,2013.970455,0.589505051
19890.89864,30.87619454,3558.55075,0.658151515
19890.89864,43.19217348,1931.349727,0.585828283
8997.015742,66.45249572,1968.541615,0.587484848
8997.015742,216.8975176,10933.28711,0.985919192
8997.015742,77.51079941,5749.522,0.755525253
16067.04451,130.4757737,895.9125484,0.539818182
16067.04451,18.73880891,7585.56598,0.837131313
9818.568768,31.70301017,9641.9638,0.928525253
9818.568768,79.90189006,8703.708143,0.886828283
16066.49351,33.81627529,3414.130087,0.651737374
16066.49351,181.6791531,5133.2064,0.728141414
18289.97389,162.0202482,1109.16,0.549292929
18289.97389,107.5426482,10339.52,0.959525253
18289.97389,7.822996299,4717.354483,0.709656566
20728.24901,19.93945553,13451.27433,1.097828283
20728.24901,95.5426507,2901.193646,0.628939394
20728.24901,25.04144814,664.5063214,0.529525253
17725.62839,11.71300654,6089.1768,0.770626263
17725.62839,25.05777488,7572.814193,0.836565657
20432.17858,15.07515737,9692.462298,0.930767677
20432.17858,141.4083177,4962.246485,0.720535354
20432.17858,62.03680949,570,0.525333333
19087.11146,10.96752961,14039.07221,1.123949495
19087.11146,20.12118883,4030.229966,0.679121212
19087.11146,30.46052451,1605.607162,0.571353535
19381.93773,97.71179778,2580,0.614666667
19381.93773,19.60632754,18057.43141,1.302545455
19381.93773,11.64214527,660,0.529333333
19092.84602,38.63935323,2879.1492,0.627959596
19092.84602,65.92364268,5763.986204,0.756171717
19092.84602,73.46113184,10427.66617,0.963444444
19529.312,88.32516986,18614.312,1.327292929
19529.312,107.9262547,345,0.515333333
19529.312,45.32917834,345,0.515333333
15389.91266,21.17127816,7860.567086,0.849353535
15389.91266,135.9009688,10427.66617,0.963444444
21185.33235,145.8306744,10427.66617,0.963444444
21185.33235,33.93455391,330,0.514666667
17381.544,65.17215611,600,0.526666667
17381.544,176.2751529,17036.544,1.257171717
16102.28951,226.6458507,12097.01869,1.037636364
16102.28951,28.27103132,4005.270815,0.678010101
10491.8715,37.24509952,6206.197667,0.775828283
10491.8715,3.818853389,4810.04588,0.713777778
10491.8715,44.7784663,1379.166083,0.561292929
17419.00862,40.74409863,100,0.504444444
17419.00862,34.68230195,2918.466245,0.629707071
17419.00862,162.5240303,17824.81751,1.292212121
13540.67761,46.98804464,320,0.514222222
13540.67761,71.69186368,480.4556667,0.521353535
13540.67761,83.91442104,17445.60914,1.275353535
11084.93917,141.1322381,2824.213448,0.625515152
11084.93917,19.70763249,3475.888724,0.654474747
8765.792804,37.66128947,4810.04588,0.713777778
8765.792804,152.9327429,4791.677092,0.712959596
8765.792804,11.47288552,4784.837,0.712656566
4617.632328,15.07515737,3230.820766,0.643585859
4617.632328,54.27770629,12508.96274,1.055949495
4617.632328,10.73651186,479.8582,0.521323232
20718.95881,15.07515737,3230.820766,0.643585859
20718.95881,95.80644235,4324.908037,0.692212121
20718.95881,24.2814681,2413.685635,0.607272727
20162.05057,102.1686727,1370,0.560888889
20162.05057,8.011606295,1346.441429,0.559838384
20162.05057,35.58034696,3009.571901,0.633757576
11743.45454,30.28448674,4030.229966,0.679121212
11743.45454,128.6611954,3475.888724,0.654474747
20833.28186,25.53464735,10122.70018,0.949888889
20833.28186,87.50611434,1752.750875,0.57789899
20833.28186,151.8559381,4798.50465,0.713262626
19783.15207,98.17144416,9873.109434,0.93879798
19783.15207,76.89943253,2339.380421,0.603969697
19783.15207,157.2298389,2496.412,0.610949495
19976.30985,17.63359224,6634.126353,0.794848485
19976.30985,47.91241471,6902.261659,0.806757576
19976.30985,46.706463,6692.899122,0.797454545
18684.86362,84.99211949,8764.379564,0.889525253
18684.86362,40.96780126,7822.726581,0.847666667
18684.86362,18.75273498,4362.18,0.693868687
21099.35187,64.11197047,389.8967368,0.517323232
21099.35187,85.56448891,20709.45514,1.420414141
20959.50455,108.1754528,5476.257125,0.743383838
20959.50455,37.96601632,11624.96372,1.016656566
15021.73511,79.92737264,11010.95829,0.989373737
15021.73511,61.14506722,4220.366464,0.687565657
15021.73511,110.123413,2750.0272,0.622222222
18633.80231,13.52101907,4076.455333,0.681171717
18633.80231,51.32022797,8495.73575,0.877585859
18633.80231,33.78649285,8385.315685,0.872676768
14757.86555,19.16434124,7933.216805,0.852585859
14757.86555,59.02027787,6108.768681,0.771494949
14757.86555,94.97312749,6309.716452,0.780424242
14556.43367,68.7168056,5177.493333,0.73010101
14556.43367,40.90474367,4189.025,0.686171717
14556.43367,27.81249682,3674.509548,0.66330303
16990.66389,19.16434124,7933.216805,0.852585859
16990.66389,16.97181167,7487.755263,0.832787879
16990.66389,22.38026876,3320.9688,0.64759596
18800.57305,127.9939896,11086.39511,0.992727273
18800.57305,46.48634433,7175.609333,0.818909091
6266.807813,30.57376735,5982.224216,0.765868687
6266.807813,51.47254544,2755.882161,0.622474747
6266.807813,21.76374337,5177.363784,0.73010101
13100.16506,28.29605089,5025.190639,0.723333333
13100.16506,39.91100948,6611.010537,0.793818182
13100.16506,39.63142867,1463.963889,0.565060606
19655.34368,18.56339057,1315.0358,0.558444444
19655.34368,52.98112475,11180.42091,0.99689899
19655.34368,15.59442109,4270.225,0.689777778
17071.30282,101.8096755,9417.036465,0.918525253
17071.30282,14.04025268,4862.294491,0.71610101
17071.30282,48.562336,7031.644547,0.812515152
15125.15932,126.726215,4045.504,0.67979798
15125.15932,10.96759944,3790.917886,0.668484848
15125.15932,70.95110757,9710.64,0.931575758
20550.91103,18.33735122,961.3694545,0.542727273
20550.91103,50.23099504,5968.082217,0.765242424
20550.91103,45.75040762,5640.566218,0.750686869
20669.55142,73.79320456,11182.80949,0.997010101
20669.55142,42.33456388,7649.487158,0.839969697
20669.55142,25.19872021,1837.254774,0.581646465
18516.30303,87.90580577,2984.211674,0.632626263
18516.30303,40.28544227,15532.09135,1.190313131
19690.20995,69.59283831,3502.368889,0.655656566
19690.20995,37.19360987,6610.242143,0.793787879
19690.20995,27.0235776,4875.11244,0.716666667
14433.02234,111.5236636,3369.327805,0.649747475
14433.02234,19.24461917,5843.5998,0.759707071
14433.02234,36.581776,4798.50465,0.713262626
17639.33923,24.3030716,3990.402558,0.677343434
17639.33923,59.49653474,6614.607959,0.793979798
17639.33923,57.7123222,8718.722787,0.887494949
10925.7067,81.48389377,2559.291532,0.613737374
10925.7067,41.13059673,3833.337838,0.670363636
13089.3676,65.16829462,3212.372953,0.642767677
13089.3676,119.9963992,6848.060833,0.804353535
8121.807615,65.16829462,3212.372953,0.642767677
8121.807615,208.9817618,13691.71606,1.108515152
16331.90343,92.10470425,2215.961083,0.598484848
16331.90343,23.43145421,3941.016097,0.675151515
16331.90343,157.834352,5205.904031,0.731363636
10318.02938,39.13936995,3641.902233,0.661858586
10318.02938,34.96104219,1893.708644,0.584161616
10318.02938,99.42174908,1076.096824,0.547818182
13959.98667,39.13936995,3641.902233,0.661858586
13959.98667,35.41728161,3833.337838,0.670363636
13959.98667,241.8447901,4945.211459,0.719777778
7185.056387,50.54561361,5181.437372,0.730282828
7185.056387,0.029797041,7889.298,0.850626263
7185.056387,242.8429428,3283.999333,0.645949495
7987.625568,50.54561361,2590.718686,0.615141414
7987.625568,26.58185638,3641.902233,0.661858586
20977.44669,46.98357981,2609.350909,0.615969697
20977.44669,140.4119047,7484.097167,0.832626263
20977.44669,37.65238517,10188.36976,0.952808081
16385.87524,69.35411212,3821.657095,0.669848485
16385.87524,43.77987194,1347.079593,0.559868687
11711.41714,213.3113447,3766.86,0.667414141
11711.41714,82.60074704,906,0.540262626
11711.41714,138.1326278,7038.557136,0.812818182
19788.53318,14.84490722,17669.89978,1.285323232
19788.53318,7.549138857,2396.058609,0.606484848
19788.53318,123.8666184,665,0.529555556
21125.97414,79.76733575,6842.165923,0.804090909
21125.97414,218.9346754,5747.803783,0.755454545
21104.36626,79.76733575,6842.165923,0.804090909
21104.36626,24.65656567,9392.491286,0.917434343
21104.36626,148.2453311,2659.304933,0.618181818
18963.92143,92.5205121,3730.848276,0.665808081
18963.92143,30.47269246,9180.016632,0.908
18963.92143,14.15991928,2853.0252,0.62679798
16545.91237,63.8096901,9315.816362,0.914030303
16545.91237,84.74897145,5003.1027,0.722353535
16545.91237,9.493191197,5695.100049,0.753111111
21044.14841,77.09867688,4008.6464,0.678161616
21044.14841,64.52781983,5763.986204,0.756171717
13234.47999,40.74409863,12508.96274,1.055949495
13234.47999,104.4781492,1453.633391,0.56459596
13234.47999,3.806486767,1550.51475,0.568909091
7827.165923,64.88281324,13682.5584,1.108111111
7827.165923,20.63316643,4827.37127,0.714545455
7827.165923,65.34580142,85,0.503777778
17991.96033,64.83989263,900,0.54
17991.96033,89.66866629,6861.029083,0.804929293
17991.96033,25.76240581,5385.8082,0.739363636
15093.80808,145.8306744,10427.66617,0.963444444
15093.80808,24.22339756,4666.141911,0.707383838
9559.495379,189.9043518,1995,0.588666667
9559.495379,7.715238932,3540.571846,0.657353535
9559.495379,63.16830162,4023.923533,0.678838384
19384.9246,100.2629793,1441.367,0.564060606
19384.9246,27.06966276,9028.715704,0.901272727
19384.9246,33.9114807,1370,0.560888889
19076.70348,30.28448674,8060.459932,0.858242424
19076.70348,8.746268643,6206.197667,0.775828283
19076.70348,120.4160309,6951.777449,0.808959596
18278.72502,37.66128947,4810.04588,0.713777778
18278.72502,93.78618266,1921.328735,0.585383838
3278.332167,40.74409863,200,0.508888889
3278.332167,124.4811902,6951.777449,0.808959596
10379.52315,38.63935323,959.7164,0.542646465
10379.52315,72.8086846,12974.72411,1.076646465
10379.52315,24.2814681,7241.056905,0.821818182
16069.59868,15.07515737,6461.641532,0.787181818
16069.59868,173.7255276,7081.143692,0.814717172
21296.50156,57.53184656,2918.466245,0.629707071
21296.50156,53.65935824,4039.324286,0.679525253
21296.50156,24.99927894,220,0.509777778
9011.122631,15.07515737,6461.641532,0.787181818
9011.122631,40.92773822,2758.332167,0.622585859
9011.122631,143.4262879,5648.426897,0.751040404
16528.29154,129.4230619,4784.837,0.712656566
16528.29154,11.47288552,4791.677092,0.712959596
16528.29154,125.5074237,8010.541629,0.856020202
14289.90613,46.98804464,320,0.514222222
14289.90613,82.90344775,3001.558691,0.633393939
20855.33235,145.8306744,6951.777449,0.808959596
17424.01986,199.2551675,7208.762442,0.820383838
17424.01986,110.2518024,9413.478227,0.918373737
4997.517951,7.299967701,583.0944444,0.525909091
4997.517951,57.98370416,2634.239222,0.617070707
4997.517951,56.14551476,2081.802279,0.592515152
5483.971628,29.92989826,2207.211753,0.598090909
5483.971628,78.38910748,1143.745105,0.550828283
7431.255272,82.79591928,3117.497093,0.638545455
7431.255272,13.49870454,2095.773292,0.593141414
7431.255272,57.01778607,2881.382967,0.628060606
7058.958538,88.93526625,2926.137,0.630050505
7058.958538,59.78864179,2040.741796,0.59069697
7058.958538,18.59689039,2095.773292,0.593141414
6463.437426,145.3193273,975.8331923,0.543363636
6463.437426,50.90000339,941.823963,0.541858586
6463.437426,58.92335276,4883.942211,0.717060606
7329.708092,88.93526625,2926.137,0.630050505
7329.708092,36.13357381,5009.9348,0.722656566
7329.708092,29.67405457,2095.773292,0.593141414
6278.886334,32.1558889,1069.548122,0.547535354
6278.886334,26.36358481,2464.376476,0.609525253
6278.886334,100.1934017,1548.873819,0.568838384
7187.379198,29.92989826,2207.211753,0.598090909
7187.379198,46.76126809,224,0.509949495
4806.196423,57.7973166,2464.376476,0.609525253
4806.196423,68.38608006,1932.18623,0.585868687
4690.602859,34.29938559,1366.668884,0.560737374
4690.602859,158.4493102,3714.769667,0.665090909
10023.1286,208.5436165,2632.392066,0.616989899
10023.1286,103.4694319,2506.794319,0.61140404
13987.22434,80.13769394,4400.86864,0.695585859
13987.22434,11.13274018,4780.291935,0.712454545
13987.22434,155.8623339,3053.626139,0.635707071
10038.18087,95.72976897,3716.02,0.665151515
10038.18087,85.06829987,4161.628414,0.684959596
10038.18087,37.8516105,13168.792,1.085272727
15830.52978,84.67572617,6214.59163,0.77620202
15830.52978,33.34250212,10273.584,0.95659596
15830.52978,7.541917785,3352.73035,0.649010101
18923.00673,85.25684309,3115.60169,0.638464646
18923.00673,86.88597276,4272.628984,0.689888889
11093.64747,185.8292769,4282.080083,0.690313131
11093.64747,32.77788585,4533.145833,0.701464646
11093.64747,11.10686048,2276.809739,0.601181818
9345.560089,116.6317903,707.9875455,0.531464646
9345.560089,143.3246141,2002.822,0.589010101
9345.560089,45.18749032,2152.215,0.595646465
14796.50085,71.36444456,6091.330711,0.770717172
14796.50085,47.67630589,2067.771813,0.59189899
14796.50085,19.89709064,9675.102901,0.93
20826.68664,103.0016169,1472.134643,0.565424242
20826.68664,50.86535271,16665.05822,1.240666667
13555.3104,127.1907949,1284.3168,0.557070707
13555.3104,4.469263916,2504.7104,0.611313131
12496.91851,165.6424524,1494.27872,0.56640404
12496.91851,11.178309,2029.932645,0.590212121
12496.91851,44.58789777,8972.707143,0.898777778
14199.04926,208.2971065,1593.69225,0.570828283
14199.04926,40.97376233,9233.4042,0.910363636
14199.04926,24.91329307,2159.633,0.595979798
7554.639936,182.4238565,11050.6,0.991131313
7554.639936,62.20841496,3371.952815,0.649858586
7554.639936,3.717042232,3399.602936,0.651090909
19827.28916,208.5436165,10529.56826,0.967979798
19827.28916,177.0519057,6833.344421,0.80369697
19827.28916,24.00153479,2464.376476,0.609525253
17809.4951,208.5436165,10529.56826,0.967979798
17809.4951,176.6670345,5347.740608,0.737676768
17809.4951,86.51729397,1932.18623,0.585868687
20242.35567,224.0135143,2024.570305,0.589979798
20242.35567,180.064034,10473.41627,0.965484848
20242.35567,294.8035233,7744.369096,0.844191919
11292.05606,23.95655491,2823.365347,0.625474747
11292.05606,45.34066128,2377.36,0.605656566
11292.05606,125.0567382,7875.008593,0.85
14348.05565,102.6565119,6229.287108,0.776848485
14348.05565,90.28605619,6861.601712,0.804959596
14348.05565,5.527194404,5925.64281,0.763353535
17199.81621,77.87676296,3422.671882,0.652111111
17199.81621,73.9295415,9764.178531,0.933959596
17199.81621,79.3274233,2323.834495,0.603272727
11319.79651,101.1863404,7767.352679,0.845212121
11319.79651,14.61840465,3613.746765,0.660606061
11319.79651,74.20117304,9404.192929,0.917959596
13291.97024,71.36444456,6091.330711,0.770717172
13291.97024,49.16856746,3203.176429,0.642353535
13291.97024,211.3600073,6575.678571,0.792242424
18552.79166,208.2532107,3018.118857,0.634131313
18552.79166,4.950333965,14071.78237,1.12540404
13559.54193,91.13700967,7311.637,0.824959596
13559.54193,90.02984442,3183.733333,0.641494949
13559.54193,15.68526969,2500.8,0.611141414
19458.196,150.804958,3976.028729,0.676707071
19458.196,32.39836521,1418.12497,0.563020202
19458.196,40.02953769,1815.633714,0.580686869
15837.4021,134.2881379,3412.249667,0.651646465
15837.4021,16.15900607,7608.778653,0.838161616
15837.4021,62.63285016,1652.944872,0.573454545
21223.00147,170.6527495,1424.209661,0.563292929
21223.00147,31.63324524,9744.31875,0.933080808
21223.00147,24.42054405,7730.168571,0.843555556
18003.56671,206.3319516,14028.3,1.123474747
18003.56671,39.25151202,2159.633,0.595979798
18003.56671,29.75814188,1714.504194,0.576191919
16314.90273,234.8993983,17128.582,1.261262626
16314.90273,240.1830442,2243.120364,0.599686869
14267.21521,50.53673543,3140.744828,0.639585859
14267.21521,42.9072636,6356.855,0.782525253
14267.21521,65.9855139,3009.571901,0.633757576
7336.962642,19.83470313,5386.08881,0.739373737
7336.962642,42.7895061,3221.732676,0.643181818
7336.962642,141.3352926,4456.204378,0.698050505
12369.32539,30.28448674,4030.229966,0.679121212
12369.32539,83.8548014,6921.311111,0.807606061
9048.318974,79.76733575,3421.082962,0.652040404
9048.318974,32.39165088,542.828375,0.524121212
9048.318974,260.9066685,4811.042452,0.713818182
10917.84591,15.07515737,3230.820766,0.643585859
10917.84591,56.38493921,3105.272121,0.638010101
10917.84591,60.74533207,3320.284521,0.647565657
10854.45932,40.74409863,6254.48137,0.777969697
10854.45932,34.68230195,4161.399473,0.684949495
12393.52489,15.07515737,3230.820766,0.643585859
12393.52489,42.60637513,2151.347288,0.595606061
12393.52489,80.82285979,3421.082962,0.652040404
6938.501057,40.74409863,6254.48137,0.777969697
6938.501057,27.9360806,4283.407779,0.690363636
6938.501057,40.47456761,1921.328735,0.585383838
12162.92437,14.84490722,2524.271398,0.612181818
12162.92437,52.78281533,2112.264903,0.593868687
12162.92437,103.5394275,3475.888724,0.654474747
9929.096583,104.6348034,297.3046667,0.513212121
9929.096583,42.82339608,3919.823627,0.674212121
9929.096583,12.24987985,5711.96829,0.753858586
11084.72135,205.1460025,2251.564778,0.600060606
11084.72135,47.69247445,5202.901571,0.731232323
11084.72135,28.38563519,3630.255,0.661343434
10261.40631,31.31781182,4206.773078,0.686959596
10261.40631,12.06478222,4414.423506,0.696191919
10261.40631,156.2897603,10760.91133,0.978262626
18080.18622,29.92989826,4414.423506,0.696191919
18080.18622,55.65599248,9251.339209,0.911161616
19578.2223,30.14053881,9251.339209,0.911161616
19578.2223,112.0099467,1075.543881,0.54779798
15988.94272,16.90317917,1432.559294,0.563666667
15988.94272,13.07242288,4414.423506,0.696191919
15988.94272,126.9014966,8968.939812,0.898616162
20742.69026,82.21357775,5168.728645,0.729717172
20742.69026,65.09721942,11704.548,1.02020202
21062.05405,97.39116028,8968.939812,0.898616162
21062.05405,109.002938,6613.441,0.793929293
21062.05405,45.61903765,3124.174425,0.638848485
18540.74604,112.6044957,3936.987783,0.674969697
18540.74604,84.39249782,3842.846927,0.670787879
18540.74604,56.75143102,9038.142261,0.901686869
9216.251333,127.54028,1194.183333,0.553070707
9216.251333,43.39636074,4591.097,0.704040404
9216.251333,131.47821,3430.971,0.652484848
12174.78539,208.5436165,2632.392066,0.616989899
12174.78539,87.58540053,6718.303889,0.798585859
12174.78539,18.21535312,2824.089439,0.625505051
11750.26072,184.6606759,2544,0.613060606
11750.26072,47.17465503,9206.26072,0.909161616
13111.86986,216.9563083,5013.588639,0.722818182
13111.86986,7.453950775,4049.14061,0.679959596
15710.1244,241.5477099,5236.708133,0.732737374
14230.58233,241.5477099,5236.708133,0.732737374
14230.58233,89.57119416,7156.961864,0.818080808
14230.58233,38.32374594,1836.912333,0.581636364
8999.06582,20.79108535,5986.174526,0.766050505
8999.06582,47.66756086,3012.891294,0.63389899
5663.032635,120.0470737,2832.429778,0.625878788
5663.032635,64.29749483,2830.602857,0.62579798
5606.063429,84.58165054,3399.243429,0.651070707
5606.063429,60.24982386,2206.82,0.598080808
6428.948613,62.40798372,3214.474306,0.642858586
8035.167939,22.60250332,3289.450273,0.646191919
8035.167939,72.31961203,4745.717667,0.710919192
7580.174809,31.10240245,4610.753476,0.704919192
7580.174809,190.6741029,2969.421333,0.631969697
6248.114286,15.4405567,1273.388611,0.556585859
6248.114286,16.66071351,4974.725675,0.721090909
14674.80187,47.36285434,11595.12,1.015333333
14674.80187,88.66585451,3079.681872,0.636868687
8098.614395,51.29685559,3836.183095,0.670494949
8098.614395,89.68781228,4262.4313,0.689434343
14339.00816,30.31762034,5811.053727,0.758262626
14339.00816,138.427877,8527.954429,0.879010101
6668.343316,53.6587234,2468.059931,0.609686869
6668.343316,48.63590758,4200.283385,0.686676768
13400.75144,18.86859326,8295.611226,0.868686869
13400.75144,40.96455472,5105.140216,0.726888889
10593.62051,18.72651243,7414.0052,0.829505051
10593.62051,18.6257721,3179.615308,0.641313131
6428.948613,62.40798372,3214.474306,0.642858586
12592.5565,14.61695233,5121.6115,0.727626263
12592.5565,40.14091441,7470.945,0.832040404
13071.36307,10.68423165,2928.843071,0.630161616
13071.36307,31.58642923,10142.52,0.950777778
7618.753429,76.52810756,1030,0.545777778
7618.753429,6.451678063,6588.753429,0.792828283
6147.727216,13.71415295,2401.285434,0.606717172
6147.727216,168.611995,3746.441783,0.666505051
7477.836076,51.29685559,3836.183095,0.670494949
7477.836076,73.03317994,3641.652981,0.661848485
10967.80211,32.67921061,5563.14,0.747242424
10967.80211,46.07763398,5404.662107,0.74020202
15739.39412,26.77901102,9539.442696,0.923969697
15739.39412,113.1193862,6199.951429,0.775545455
